trip_data_medallion,trip_data_pickup_datetime,trip_data_dropoff_datetime,trip_data_passenger_count,trip_data_trip_time_in_secs,trip_data_trip_distance,trip_data_pickup_longitude,trip_data_pickup_latitude,trip_data_dropoff_longitude,trip_data_dropoff_latitude,trip_fare_fare_amount,trip_fare_payment_type,trip_fare_surcharge,trip_fare_mta_tax,trip_fare_tip_amount,trip_fare_tolls_amount,trip_fare_total_amount
DE97D234E4E67070B6DABFD4E89E947E,2013-06-18 17:56:00,2013-06-18 18:06:00,4,600,.56,-73.969887,40.760662,-73.978928,40.763409,7.5,CSH,1,0.5,0,0,9
6A7F52F89B51ACCE77D8F137B1F096C9,2013-06-22 13:58:00,2013-06-22 14:06:00,1,480,1.40,-73.993134,40.752846,-73.989944,40.742653,7,CRD,0,0.5,1.4,0,8.9
84BD5E53DE508C163593ACC2DC20BD48,2013-06-22 13:05:00,2013-06-22 13:09:00,5,240,.87,-73.994316,40.70311,-74.000664,40.691971,5,CRD,0,0.5,1.25,0,6.75
7CA54C91904E6E0D9A538559BE136E10,2013-06-22 13:00:00,2013-06-22 13:06:00,6,360,1.32,-73.998512,40.724636,-73.995178,40.739677,6.5,CSH,0,0.5,0,0,7
5522C21CD1532D6F7A285C791341F847,2013-06-22 13:29:00,2013-06-22 13:34:00,3,300,1.14,-73.983536,40.750271,-73.97171,40.758163,6,CSH,0,0.5,0,0,6.5
F7DECFDB42FB9722B78CA7E46AC7C055,2013-06-18 15:38:00,2013-06-18 15:51:00,2,780,1.41,-73.983948,40.746071,-73.969353,40.757233,10,CRD,0,0.5,2,0,12.5
621D7CC9900382D5461593D63DC212C4,2013-06-18 17:16:00,2013-06-18 17:18:00,1,120,.60,-73.987488,40.770798,-73.982224,40.777687,4,CRD,1,0.5,1,0,6.5
0CC58B796A458AA1D092A21C13BC6719,2013-06-18 16:45:00,2013-06-18 17:21:00,1,2160,6.34,-74.00782,40.723316,-73.948845,40.785824,26.5,CRD,1,0.5,5.5,0,33.5
6DA222C58A272CE7582553B156B3099F,2013-06-18 18:01:00,2013-06-18 18:06:00,6,300,.80,-73.955193,40.806911,-73.958565,40.815559,5.5,CSH,1,0.5,0,0,7
6BB0AE3EB5C9AECD6DFEE26961AD74E1,2013-06-18 16:58:00,2013-06-18 17:35:00,1,2220,4.52,-73.960724,40.76984,-74.004204,40.737556,23.5,CSH,1,0.5,0,0,25
AD9939EB5F70FF35E94CA7D909B7B7C7,2013-06-22 12:39:00,2013-06-22 12:59:00,1,1200,5.01,-74.008614,40.716343,-73.980438,40.766048,19,CSH,0,0.5,0,0,19.5
CA93F8576A51663C409C3DC2CA836DE8,2013-06-22 13:52:00,2013-06-22 14:15:00,1,1380,10.69,-73.874535,40.774132,-73.983047,40.774281,31.5,CRD,0,0.5,6.3,5.33,43.63
3A70657B346085F18123C0081817DC21,2013-06-22 14:25:00,2013-06-22 14:49:00,3,1440,4.28,-73.979324,40.766727,-74.00882,40.713779,18,CSH,0,0.5,0,0,18.5
0E8E3201DCA085A0C37AB1F423CFDAF4,2013-06-22 15:05:00,2013-06-22 15:09:00,1,240,.58,-73.991737,40.738426,-73.998001,40.73534,4.5,CSH,0,0.5,0,0,5
FE558943AD436A78E107E0ED3FEDA858,2013-06-18 15:46:00,2013-06-18 16:11:00,1,1500,3.51,-73.972778,40.761982,-74.006409,40.743938,18,CRD,0,0.5,0,0,18.5
D44E3A8623C40706BB27807ACF229627,2013-06-18 15:37:00,2013-06-18 15:51:00,1,840,1.30,-73.978249,40.752567,-73.984283,40.759907,10,CRD,0,0.5,2.5,0,13
5F9C08A05F6449EE31F056AEB85855BB,2013-06-22 14:34:00,2013-06-22 14:39:00,3,300,1.22,-73.954117,40.790127,-73.939247,40.790661,6,CRD,0,0.5,1.2,0,7.7
221F4E5822BC50C4C1BFC91E6CCDD126,2013-06-22 14:25:00,2013-06-22 14:37:00,1,720,1.15,-73.994019,40.751152,-73.976921,40.748505,9.5,CRD,0,0.5,1.9,0,11.9
70A66BB7E09A4FCA75BA73D88DE2F998,2013-06-22 12:42:00,2013-06-22 12:47:00,1,300,2.23,-73.95211,40.769169,-73.971626,40.744286,8,CSH,0,0.5,0,0,8.5
ACA3DBD9985665B0353885F68216051F,2013-06-22 12:43:00,2013-06-22 13:16:00,6,1980,16.09,0,0,0,0,44,CSH,0,0.5,0,0,44.5
0B3D3D51C78E944F68DC04209E86D5F7,2013-06-18 16:39:00,2013-06-18 16:59:00,5,1200,2.87,-73.994598,40.76152,-73.957657,40.770153,14.5,CRD,1,0.5,3.1,0,19.1
A03E9B27C0885894BCC8556CF7CCD8A4,2013-06-22 14:37:00,2013-06-22 14:51:00,5,840,1.94,-74.004662,40.742104,-74.004997,40.721573,11,CSH,0,0.5,0,0,11.5
BE63DAC380EDE4C0D59593C0891B569C,2013-06-18 17:03:00,2013-06-18 17:20:00,1,1020,2.80,-73.957184,40.801975,-73.982307,40.775337,13.5,CSH,1,0.5,0,0,15
7BEEF410BB2AFE0D00193CEB6867FCCB,2013-06-22 13:18:00,2013-06-22 13:52:00,1,2040,17.49,-73.948105,40.786957,-73.799171,40.645081,52,CSH,0,0.5,0,5.33,57.83
0E5EFB23F69C7377D937DFA6CE8B7775,2013-06-18 18:02:00,2013-06-18 18:28:00,5,1560,2.88,-73.981995,40.77861,-73.998016,40.740562,17.5,CRD,1,0.5,3.7,0,22.7
28028216111910FF49E3A7EFDC047A65,2013-06-18 18:34:00,2013-06-18 18:47:00,1,780,.98,-73.962349,40.756306,-73.971596,40.764271,9.5,CSH,1,0.5,0,0,11
455375859B7C841ECB99E7401B39EBA5,2013-06-22 15:16:00,2013-06-22 15:21:00,1,300,.56,-73.989029,40.778225,-73.982002,40.775307,5,CSH,0,0.5,0,0,5.5
D655A44A32A7AF31943FB72B8510C68A,2013-06-18 17:17:00,2013-06-18 17:42:00,1,1500,1.90,-73.978317,40.745548,-73.984268,40.748985,15.5,CSH,1,0.5,0,0,17
3503EA792E21583B6A9D35DFA4BD0229,2013-06-18 16:08:00,2013-06-18 19:01:00,2,10380,33.51,-73.791718,40.660587,-73.788506,40.647469,52,CRD,0,0.5,10.4,5.33,68.23
4AE40EC201CF050890A1780662AA134D,2013-06-22 15:30:00,2013-06-22 15:33:00,1,180,.33,-73.971596,40.766106,-73.953659,40.767059,3.5,CSH,0,0.5,0,0,4
EB82D71DBA59B7F7CB9A713FDEFB2FDE,2013-06-18 18:26:00,2013-06-18 18:36:00,2,600,1.49,0,0,0,0,8.5,CSH,1,0.5,0,0,10
E5E920D707DB53738804EEB284401CFC,2013-06-22 13:50:00,2013-06-22 13:56:00,1,360,.40,-73.999146,40.744335,-73.995537,40.749203,5.5,CRD,0,0.5,1.1,0,7.1
5784EB5F9555E66D9C05D6006C8111CB,2013-06-18 17:58:00,2013-06-18 18:13:00,2,900,1.15,-73.991776,40.770432,-73.974739,40.756672,10.5,CRD,1,0.5,2,0,14
68DFEC47CCD06D40F5BA932BDE64D360,2013-06-22 14:42:00,2013-06-22 14:54:00,1,720,2.84,-73.988625,40.701111,-74.01667,40.675121,11,CSH,0,0.5,0,0,11.5
0C1D71615442EE43AAF64C16BDF5FA28,2013-06-22 16:06:00,2013-06-22 16:14:00,6,480,1.72,-73.972046,40.782112,-73.950241,40.777225,8.5,CRD,0,0.5,1.7,0,10.7
C841CDD9EC7995E8812BC04BFB59190D,2013-06-18 18:13:00,2013-06-18 18:23:00,4,600,1.04,-73.958199,40.760551,-73.970718,40.760311,8,CSH,1,0.5,0,0,9.5
8C2224F05A146222EECBD015CC731851,2013-06-18 18:36:00,2013-06-18 18:44:00,2,480,1.14,-74.007423,40.733295,-73.997391,40.746872,7,CSH,1,0.5,0,0,8.5
52AA49E6B946088C5C94082E67C564A0,2013-06-18 18:30:00,2013-06-18 18:44:00,2,840,.84,-73.983253,40.767937,-73.984329,40.75769,9.5,CRD,1,0.5,1,0,12
6125A707B57BD119B42F6D2E40C40B12,2013-06-18 18:35:00,2013-06-18 18:50:00,2,900,2.01,-73.993385,40.762348,-73.996307,40.741879,11.5,CRD,1,0.5,2.5,0,15.5
CEBDF09A60BF166DF41F860742D4D4E1,2013-06-22 15:58:00,2013-06-22 16:07:00,1,540,3.01,-74.015366,40.709824,-74.00769,40.751637,11,CSH,0,0.5,0,0,11.5
4D1C0E10D63CFFB233D8F007F9F0B337,2013-06-18 18:32:00,2013-06-18 18:38:00,1,360,.74,-73.968155,40.77095,-73.983414,40.749496,5.5,CSH,1,0.5,0,0,7
A4A65E4C0BC3E9A4C3BA8106B567C4AF,2013-06-22 15:34:00,2013-06-22 15:37:00,1,180,.81,-74.002441,40.739754,-74.004387,40.747501,4.5,CRD,0,0.5,0.5,0,5.5
223670562219093D6B5A51528430CCD0,2013-06-18 16:57:00,2013-06-18 17:08:00,1,660,2.24,-74.000282,40.761295,-73.979713,40.786217,10,CRD,1,0.5,2.2,0,13.7
304C6AA65C863C1FD81D7C980F53053B,2013-06-22 16:32:00,2013-06-22 16:34:00,1,120,.98,-73.989502,40.730125,-73.981026,40.741879,4.5,CRD,0,0.5,1.12,0,6.12
3BA8FB7A76EA6C14C8FB223FB402EC9C,2013-06-18 18:06:00,2013-06-18 18:13:00,1,420,.81,-74.002281,40.755795,-73.990936,40.755806,6.5,CSH,1,0.5,0,0,8
5051170256593F7D59D9BD166993844C,2013-06-22 16:55:00,2013-06-22 17:02:00,5,420,1.16,-73.976776,40.751976,-73.976074,40.759735,7,CSH,0,0.5,0,0,7.5
0278B837D850DB620A3367A1278F6EDD,2013-06-22 14:59:00,2013-06-22 15:03:00,2,240,.78,-73.981804,40.779968,-73.984245,40.770039,5,CSH,0,0.5,0,0,5.5
AF63C6CB66D4BC7278AF28E65EB90558,2013-06-18 17:54:00,2013-06-18 18:18:00,2,1440,4.12,-73.962654,40.775482,-73.983589,40.738411,18.5,CRD,1,0.5,2,0,22
CD84F285A569F171066653D97073B8CF,2013-06-22 13:40:00,2013-06-22 13:52:00,5,720,1.86,-74.000038,40.743011,-73.983475,40.721336,10,CRD,0,0.5,1,0,11.5
9B4420CBAFD6EFE0433A7B943F4A3D92,2013-06-18 17:48:00,2013-06-18 18:50:00,5,3720,17.76,-73.783707,40.648602,-73.988495,40.736439,52,CRD,0,0.5,10.4,5.33,68.23
60B87DBDF025AE348F8286CAFE999F2C,2013-06-18 17:44:00,2013-06-18 18:29:00,1,2700,3.72,-73.981354,40.773907,-73.978912,40.766846,26,CSH,1,0.5,0,0,27.5
DA762BC1726279AEFF7FE646E66BAB97,2013-06-22 15:49:00,2013-06-22 15:52:00,5,180,.52,-73.960495,40.775379,-73.955528,40.779564,4,CSH,0,0.5,0,0,4.5
AB89F24DEC0C91478A174DC376CC6786,2013-06-18 18:32:00,2013-06-18 18:38:00,5,360,.44,-73.994576,40.750439,-73.990959,40.755878,5.5,CSH,1,0.5,0,0,7
B25FBA41AF651FC5B482FF236119E2F7,2013-06-22 15:41:00,2013-06-22 15:52:00,3,660,1.19,-74.013168,40.701633,-74.014862,40.715443,9,CSH,0,0.5,0,0,9.5
13691F5665FF44E62FAD53B532853C37,2013-06-18 18:39:00,2013-06-18 19:17:00,5,2280,8.82,-73.873016,40.773968,-73.992889,40.756184,32,CRD,1,0.5,8.25,5.33,47.08
3E4FD506B489912AC969037C66D9AA9E,2013-06-18 18:34:00,2013-06-18 18:38:00,1,240,.86,-73.953743,40.786942,-73.953835,40.778751,5.5,CSH,1,0.5,0,0,7
262D41351DEDE03A185C78CFB51022C0,2013-06-22 14:18:00,2013-06-22 14:42:00,1,1440,10.57,-73.976753,40.763836,-73.872711,40.774487,30.5,CSH,0,0.5,0,0,31
19B10C15EEBFE03D0B899DF50CBEA912,2013-06-22 14:33:00,2013-06-22 14:39:00,1,360,1.26,-73.982346,40.771278,-73.977753,40.757648,6,CRD,0,0.5,1,0,7.5
B66F3CFA2C809D3BC576BB87A2877432,2013-06-22 15:33:00,2013-06-22 15:56:00,6,1380,2.61,-73.977509,40.75827,-74.006149,40.734962,15.5,CSH,0,0.5,0,0,16
0C4CEF33F6F0D06E62988C22B6F53983,2013-06-22 15:34:00,2013-06-22 15:40:00,1,360,1.03,-73.961418,40.801296,-73.951752,40.809353,6.5,CSH,0,0.5,0,0,7
787E5ACB6D5685160239D4D45DB509C5,2013-06-18 18:54:00,2013-06-18 19:07:00,1,780,.98,-73.983322,40.751179,-73.973175,40.760914,9,CRD,1,0.5,2,0,12.5
0D3E065CABB56819FE3318E7033101AD,2013-06-18 18:01:00,2013-06-18 18:33:00,1,1920,2.76,-73.987984,40.736137,-73.961189,40.765209,19.5,CRD,1,0.5,4.1,0,25.1
FCEE988647056B89E224A031E975F08D,2013-06-22 15:15:00,2013-06-22 15:30:00,1,900,2.62,-73.959099,40.710484,-73.984993,40.719196,12.5,CRD,0,0.5,2.5,0,15.5
7016853653D25E38DAE4AA242EDC795E,2013-06-22 15:42:00,2013-06-22 15:50:00,1,480,1.10,-73.978821,40.761761,-73.992477,40.758812,7.5,CSH,0,0.5,0,0,8
304C6AA65C863C1FD81D7C980F53053B,2013-06-18 18:33:00,2013-06-18 18:43:00,1,600,1.50,-73.984917,40.739666,-74.007576,40.740864,8,CRD,1,0.5,1.8,0,11.3
6E2BE266388543BEBD9DAE67DE2EF745,2013-06-18 18:39:00,2013-06-18 18:54:00,2,900,.83,0,0,0,0,8.5,CRD,1,0.5,1,0,11
8AE86061143EBA03A82189A113ABCADC,2013-06-22 16:50:00,2013-06-22 17:26:00,2,2160,11.60,-73.844154,40.721127,-73.969833,40.79726,38,CSH,0,0.5,0,0,38.5
4D9B12EA20D314D0A414D7FE1EEE4FE4,2013-06-18 18:46:00,2013-06-18 18:55:00,1,540,1.99,-73.984879,40.741512,-74.003502,40.732285,8.5,CRD,1,0.5,1.9,0,11.9
187D8DA70D3C90B5C0A20177D78DB1EA,2013-06-22 14:39:00,2013-06-22 14:48:00,1,540,1.72,-73.985031,40.727875,-73.985382,40.744209,9,CRD,0,0.5,1.5,0,11
10D6F8741AFE5A48CA89DFC53508AE9F,2013-06-22 17:02:00,2013-06-22 17:07:00,5,300,.97,-73.977654,40.757332,-73.986862,40.745289,5.5,CSH,0,0.5,0,0,6
C4E330442F8FA5BA2F38227E17E443E6,2013-06-22 15:50:00,2013-06-22 15:58:00,1,480,1.33,-73.990784,40.755939,-73.98658,40.771629,7.5,CSH,0,0.5,0,0,8
DC946BE49446174357FD2C6AB94C6820,2013-06-18 19:04:00,2013-06-18 19:25:00,1,1260,4.55,-74.008682,40.710602,-73.989197,40.768139,17.5,CRD,1,0.5,3.7,0,22.7
2E4564E56E070792E4129C56CC7AA1F2,2013-06-18 18:21:00,2013-06-18 18:45:00,3,1440,1.79,-74.005898,40.739998,-73.987846,40.758106,15,CRD,1,0.5,0,0,16.5
06E869970D9DF1505908E8B176AD97AA,2013-06-22 16:40:00,2013-06-22 16:53:00,1,780,1.95,-73.981064,40.753231,-73.991821,40.730328,10.5,CRD,0,0.5,2.1,0,13.1
4250961AE2BBE3DC29985DABBC9EE7BF,2013-06-22 16:11:00,2013-06-22 16:16:00,1,300,1.31,-73.985069,40.747379,-73.984825,40.75885,6.5,CRD,0,0.5,1.3,0,8.3
DE365FCF5AF70A789EDFAED7DBA98A6E,2013-06-18 18:43:00,2013-06-18 18:54:00,5,660,2.52,-73.95462,40.764801,-73.97789,40.736622,11,CRD,1,0.5,2.4,0,14.9
4E0F1B56D71FF52B217AD7B25EF9654F,2013-06-18 18:33:00,2013-06-18 18:41:00,2,480,.13,-73.991257,40.759933,-73.996651,40.745537,7.5,CSH,1,0.5,0,0,9
9C2170DB4F3AEE5AC0740FE028813323,2013-06-18 18:57:00,2013-06-18 19:22:00,2,1500,3.05,-73.953568,40.782154,-73.981911,40.743366,16.5,CSH,1,0.5,0,0,18
00FF7906D2968161B83E04AF033CF02E,2013-06-18 18:40:00,2013-06-18 18:52:00,1,720,1.51,-73.995064,40.734043,-74.00489,40.721493,9.5,CSH,1,0.5,0,0,11
FB90DE839A08AC244A179DEB009FE936,2013-06-22 15:34:00,2013-06-22 16:12:00,2,2280,6.17,-73.947281,40.790928,-73.996735,40.718494,27.5,CRD,0,0.5,5.5,0,33.5
EF97BC5B32826079559D726C52484A57,2013-06-22 16:03:00,2013-06-22 16:21:00,4,1080,1.34,-73.99012,40.732578,-74.006699,40.741547,11.5,CSH,0,0.5,0,0,12
A4DD6487D0DE6EE5A7CC92A510CD50F3,2013-06-22 16:01:00,2013-06-22 16:23:00,5,1320,7.45,-73.968674,40.761528,-74.01609,40.710983,24,CSH,0,0.5,0,0,24.5
3A8F38F4E11DAFFFCDD7CB3B68A50134,2013-06-22 16:15:00,2013-06-22 16:24:00,4,540,1.15,-74.002754,40.733887,-74.009506,40.720016,8,CSH,0,0.5,0,0,8.5
6DC6AA4752E8CAD1E1770E21259FB5B7,2013-06-18 18:28:00,2013-06-18 18:45:00,6,1020,2.17,-74.00528,40.74007,-74.002769,40.718346,12.5,CRD,1,0.5,2.7,0,16.7
098A6760B26E8216FEB60CE654A04201,2013-06-18 19:14:00,2013-06-18 19:24:00,1,600,2.58,-73.954216,40.774723,-73.938934,40.804844,10,CSH,1,0.5,0,0,11.5
942A1160E1DFA4D46CD40AD6498A9C09,2013-06-22 16:46:00,2013-06-22 17:10:00,1,1440,5.05,-73.985451,40.75795,-73.925743,40.768936,20.5,CSH,0,0.5,0,0,21
EA1FC40D75E11B69F59E12B720F201D5,2013-06-22 16:22:00,2013-06-22 16:26:00,2,240,1.16,-74.002625,40.728611,-73.992661,40.743084,5.5,CSH,0,0.5,0,0,6
F1088AC57DE0D89227D4770B53427A2D,2013-06-18 18:54:00,2013-06-18 19:00:00,1,360,1.88,-73.998375,40.724854,-73.988914,40.741306,7.5,CRD,1,0.5,1.7,0,10.7
7EA8306E1A78955BC96230C52332575A,2013-06-22 17:05:00,2013-06-22 17:35:00,1,1800,13.97,-73.862854,40.769211,-73.988831,40.672073,39.5,CRD,0,0.5,7.9,0,47.9
93A0A7021AE6705F104F4AA287B2B08A,2013-06-18 19:34:00,2013-06-18 19:46:00,3,720,2.52,-74.004173,40.731358,-73.979485,40.743916,11,CRD,1,0.5,2,0,14.5
54CC154EBA7B5A4CB0F00FB04324DC4F,2013-06-18 19:35:00,2013-06-18 19:43:00,5,480,1.13,-73.988907,40.726864,-73.998772,40.714626,7,CSH,1,0.5,0,0,8.5
BA34210DAECCFED1B8FFBB0372994B45,2013-06-18 18:41:00,2013-06-18 18:48:00,5,420,1.02,-73.975685,40.747929,-73.97953,40.736427,6.5,CRD,1,0.5,3,0,11
58A9ED83D9C9C7481B87ED554AEC24C4,2013-06-22 17:30:00,2013-06-22 18:00:00,5,1800,4.30,-74.002625,40.718578,-73.978973,40.750343,21,CSH,0,0.5,0,0,21.5
40898D85898A74F94FEC5325FF419AC3,2013-06-18 18:47:00,2013-06-18 18:52:00,1,300,.89,-73.978271,40.761951,-73.981972,40.771015,5.5,CRD,1,0.5,3,0,10
34BE59152742E2CCAB27FA7DCF3118A7,2013-06-18 18:27:00,2013-06-18 18:39:00,1,720,1.11,-73.985168,40.757206,-73.972603,40.750893,8.5,CSH,1,0.5,0,0,10
E944FCE29D2DA31A562DA3596F12A897,2013-06-18 19:08:00,2013-06-18 19:14:00,1,360,1.06,-73.959206,40.767151,-73.955711,40.776421,6,CSH,1,0.5,0,0,7.5
A9DF8BDBEA3E57580A539596AA5D8B69,2013-06-18 18:45:00,2013-06-18 19:16:00,1,1860,3.60,-74.009445,40.726028,-73.969704,40.753014,20,CSH,1,0.5,0,0,21.5
F6D013C344B019F8DBE0FF12886BCAFA,2013-06-22 15:05:00,2013-06-22 15:43:00,5,2280,4.50,-73.963898,40.773811,-74.004128,40.723148,25,CRD,0,0.5,7.5,0,33
09BE637273FF37158ACF729AA960F449,2013-06-18 19:26:00,2013-06-18 19:30:00,1,240,.62,-73.938187,40.803398,-73.934959,40.797466,4.5,CSH,1,0.5,0,0,6
FE2F0FD6CE971A485C114A18C3A7E51B,2013-06-22 16:14:00,2013-06-22 16:25:00,2,660,2.18,-73.982018,40.752888,-73.996185,40.726273,10,CSH,0,0.5,0,0,10.5
88B4CA0947B3E2310444E985E7224877,2013-06-18 18:43:00,2013-06-18 19:01:00,1,1080,1.33,-73.999512,40.734131,-73.995468,40.726116,11.5,CRD,1,0.5,1.5,0,14.5
EBFA18C0D8D003A97D71C6F7E7F7DC17,2013-06-22 17:45:00,2013-06-22 17:57:00,2,720,2.96,-73.979713,40.783802,-73.954552,40.820652,12.5,CRD,0,0.5,2.5,0,15.5
6D09E10DC69E19F0CA4DEBED5BDD0CE0,2013-06-18 19:57:00,2013-06-18 20:00:00,1,180,.86,-73.991333,40.769329,-73.987305,40.761192,5,CSH,1,0.5,0,0,6.5
990D6AB2D6D8EA3EF5D7F1A67FBD9788,2013-06-18 19:55:00,2013-06-18 20:02:00,2,420,1.40,-73.999084,40.744537,-73.986259,40.760296,7,CRD,1,0.5,2,0,10.5
509E09CBF7AF440744094031A0995125,2013-06-18 19:15:00,2013-06-18 19:29:00,1,840,1.25,-73.973892,40.750126,-73.966019,40.760406,9.5,CSH,1,0.5,0,0,11
B2BBFF7B98AA34E68725CB27CB778855,2013-06-18 19:44:00,2013-06-18 20:03:00,1,1140,2.15,-73.971657,40.76041,-73.994904,40.744919,13,CRD,1,0.5,1.5,0,16
7A21966B0A950DE8FB9C8396E2BD9DFF,2013-06-18 19:26:00,2013-06-18 19:41:00,1,900,2.89,-73.97934,40.772518,-73.999779,40.740215,12.5,CRD,1,0.5,1,0,15
69D73BA00CDCA9A663285637F90E44C5,2013-06-18 19:36:00,2013-06-18 19:42:00,1,360,.93,-73.983299,40.761192,-73.980461,40.764984,6,CSH,1,0.5,0,0,7.5
5A3DAFD426DF91E42709C2A1EFAEE5E6,2013-06-22 17:18:00,2013-06-22 17:21:00,1,180,.99,-73.980972,40.733376,-73.972031,40.745758,5,CSH,0,0.5,0,0,5.5
03F2B14F5C52CC104530F0C895AA750C,2013-04-25 14:23:00,2013-04-25 14:27:00,6,240,.79,-73.971443,40.797775,-73.962982,40.802532,5,CRD,0,0.5,1,0,6.5
8F0D4A95E121B52CAAEFE53AA8723A73,2013-04-25 14:16:00,2013-04-25 14:32:00,1,960,1.10,-73.992943,40.749599,-73.986771,40.745098,10.5,CRD,0,0.5,2.1,0,13.1
11FA7B67C4A21E1D7235E7D7EFC873AF,2013-04-25 09:53:00,2013-04-25 10:00:00,1,420,.86,-74.009071,40.715603,-74.016434,40.708107,6.5,CRD,0,0.5,1,0,8
3456FF0ADCCA2059B16EFF7827A20B80,2013-04-25 09:48:00,2013-04-25 10:08:00,6,1200,3.97,-74.01474,40.704739,-73.995445,40.75473,16.5,CRD,0,0.5,3.3,0,20.3
406E3AD851DFF6F73D2249148D0E3BDD,2013-04-13 07:32:20,2013-04-13 07:37:13,1,293,.80,-73.99057,40.75753,-73.977707,40.752174,5.5,CRD,0,0.5,1.2,0,7.2
443668D5FC95733983627585D1233DA8,2013-04-25 14:00:00,2013-04-25 14:16:00,6,960,2.68,-73.98835,40.764072,-74.002083,40.729706,12.5,CRD,0,0.5,2.5,0,15.5
E92261F11FE71FDDEA1F753D1A00B412,2013-04-25 13:21:00,2013-04-25 13:33:00,1,720,1.56,-73.980743,40.785,-73.958565,40.774071,9.5,CRD,0,0.5,2.85,0,12.85
61A07F64ED7CFF5032E76E50DD56EE27,2013-04-12 15:34:31,2013-04-12 16:03:03,1,1711,4.90,-73.957176,40.76857,-74.008331,40.748913,22,CRD,0,0.5,6.75,0,29.25
B076100E5538F447A47E5D7EED846E05,2013-04-13 23:33:22,2013-04-13 23:45:30,3,727,1.10,-73.968094,40.755222,-73.986359,40.761829,9,CRD,0.5,0.5,2,0,12
3BED17D927D04228ACF6CEB4E09B9740,2013-04-12 16:39:56,2013-04-12 16:53:26,1,810,1.30,-74.000244,40.742901,-74.002655,40.730408,9.5,CRD,1,0.5,2.75,0,13.75
C294AC756B332E12D1BFC2D64A04919F,2013-04-13 04:36:07,2013-04-13 04:39:22,1,195,.60,-73.985107,40.718739,-73.987091,40.724785,4.5,CRD,0.5,0.5,1,0,6.5
D9332AFB5ADED7BFFC81B2BF7999AFEE,2013-04-25 17:26:00,2013-04-25 17:49:00,1,1380,4.89,-74.015274,40.714458,-73.988129,40.774719,19,CRD,1,0.5,4,0,24.5
14E4034C94080E9226C79826B55B0DF8,2013-04-25 17:39:00,2013-04-25 17:52:00,2,780,1.35,-73.966003,40.805359,-73.951515,40.807766,9.5,CSH,1,0.5,0,0,11
F7F40C52C1191D69DADEFCC314A8DA72,2013-04-25 11:06:00,2013-04-25 11:38:00,2,1920,17.88,-73.981628,40.762985,-73.786453,40.639282,52,CSH,0,0.5,0,5.33,57.83
1E583DE106F334DE85ECDA057E05EC8F,2013-04-25 11:23:00,2013-04-25 11:36:00,1,780,1.67,-73.993683,40.739162,-73.977203,40.752258,10.5,CSH,0,0.5,0,0,11
974CEB992FB574CA3852AD7AA681E519,2013-04-25 11:39:00,2013-04-25 11:50:00,2,660,1.57,-73.991768,40.75008,-73.986061,40.734707,8.5,CRD,0,0.5,1.5,0,10.5
0FAF0CC8A44ED8AE5C5CB6C687B5BAFA,2013-04-25 15:39:00,2013-04-25 15:50:00,1,660,.83,-73.987816,40.756714,-73.980949,40.760021,8,CSH,0,0.5,0,0,8.5
C2479A07F921242A1A7362F5AF420752,2013-04-25 16:45:00,2013-04-25 16:52:00,4,420,2.20,-73.991173,40.696709,-74.004845,40.717201,8.5,CSH,1,0.5,0,0,10
B505BF57EE08B47D1A9A28F746C46A37,2013-04-25 17:02:00,2013-04-25 17:04:00,1,120,.54,-73.947525,40.783527,-73.953011,40.779526,4,CSH,1,0.5,0,0,5.5
3CDEBC8D6BBC2152A371FB194839EA63,2013-04-25 14:20:00,2013-04-25 14:34:00,1,840,1.51,-73.991196,40.741058,-73.981392,40.758812,10,CRD,0,0.5,1,0,11.5
B5D12038E8D70C0E1B35A3C949A7E729,2013-04-25 14:23:00,2013-04-25 14:42:00,6,1140,2.06,-73.975677,40.781715,-73.976501,40.75835,13,CRD,0,0.5,2.6,0,16.1
406E3AD851DFF6F73D2249148D0E3BDD,2013-04-13 01:11:48,2013-04-13 01:27:01,1,912,4.50,-74.002274,40.73447,-73.9524,40.772434,15.5,CRD,0.5,0.5,3.3,0,19.8
C24320D18DB5DA6001B841DDDD8FF90D,2013-04-25 15:17:00,2013-04-25 15:35:00,1,1080,4.73,-73.977646,40.761841,-73.940224,40.814857,17,CSH,0,0.5,0,0,17.5
813C77728473B529763198820D03E1CF,2013-04-25 09:53:00,2013-04-25 09:59:00,1,360,.84,-73.984612,40.764412,-73.984558,40.770023,6,CRD,0,0.5,1.2,0,7.7
7DA8DF1E4414F81EBD3A0140073B2630,2013-04-13 16:37:37,2013-04-13 16:47:58,1,620,2.30,-74.003929,40.726261,-73.998543,40.751335,10.5,CRD,0,0.5,2.2,0,13.2
FC4DA85213228500952BAB8F700A8ACD,2013-04-25 11:36:00,2013-04-25 11:50:00,2,840,1.93,-74.010223,40.720467,-73.994118,40.732964,11.5,CRD,0,0.5,1.5,0,13.5
A8FE763A7468DE1289FCEE900925BE18,2013-04-25 18:29:00,2013-04-25 18:44:00,1,900,2.50,-73.979019,40.761593,-73.973213,40.790112,12,CSH,1,0.5,0,0,13.5
F07E8A597F1DF9BB32803DC3D5CB0DC5,2013-04-25 14:36:00,2013-04-25 14:45:00,1,540,1.23,-74.00605,40.735046,-73.99678,40.725395,7.5,CRD,0,0.5,1.5,0,9.5
